,count,unique,top,freq
22287,140.0,35.0,0.0,69.0
22290,144.0,36.0,0.0,65.0
22291,142.0,34.0,0.0,70.0
22295,142.0,34.0,0.0,70.0
22296,142.0,35.0,0.0,67.0
22297,141.0,35.0,0.0,67.0
22299,143.0,33.0,0.0,69.0
22300,145.0,38.0,0.0,68.0
22302,146.0,37.0,0.0,68.0
22305,144.0,36.0,0.0,68.0
22306,142.0,36.0,0.0,67.0
22310,142.0,36.0,0.0,67.0
22312,144.0,35.0,0.0,69.0
22313,140.0,36.0,0.0,70.0
22315,143.0,35.0,0.0,70.0
22316,142.0,34.0,0.0,71.0
22318,140.0,36.0,0.0,69.0
22320,146.0,38.0,0.0,63.0
22322,144.0,37.0,0.0,69.0
22323,141.0,31.0,0.0,71.0
22325,142.0,35.0,0.0,69.0
22326,142.0,36.0,0.0,71.0
22327,142.0,35.0,0.0,69.0
22328,144.0,37.0,0.0,68.0
22331,140.0,36.0,0.0,69.0
22332,139.0,33.0,0.0,72.0
22333,142.0,34.0,0.0,71.0
22337,142.0,35.0,0.0,68.0
22339,143.0,37.0,0.0,66.0
22342,144.0,36.0,0.0,68.0
22343,140.0,33.0,0.0,71.0
22349,143.0,36.0,0.0,71.0
22350,149.0,40.0,0.0,64.0
22352,142.0,36.0,0.0,69.0
22356,144.0,35.0,0.0,69.0
22359,147.0,41.0,0.0,69.0
22360,142.0,37.0,0.0,69.0
22361,142.0,36.0,0.0,70.0
22365,145.0,37.0,0.0,70.0
22367,144.0,37.0,0.0,69.0
22371,140.0,34.0,0.0,69.0
22372,140.0,35.0,0.0,71.0
22374,146.0,38.0,0.0,70.0
22376,145.0,37.0,0.0,69.0
22378,147.0,38.0,0.0,69.0
22382,139.0,33.0,0.0,72.0
22384,140.0,31.0,0.0,70.0
22385,143.0,38.0,0.0,64.0
22386,141.0,32.0,0.0,71.0
22387,146.0,38.0,0.0,68.0
22393,142.0,35.0,0.0,66.0
22394,146.0,36.0,0.0,70.0
22395,144.0,35.0,0.0,67.0
22397,140.0,33.0,0.0,69.0
22398,139.0,29.0,0.0,74.0
22399,146.0,37.0,0.0,69.0
22400,143.0,37.0,0.0,71.0
22402,140.0,33.0,0.0,68.0
22403,141.0,31.0,0.0,73.0
22405,146.0,38.0,0.0,69.0
22408,140.0,34.0,0.0,71.0
22409,142.0,36.0,0.0,68.0
22410,142.0,34.0,0.0,69.0
22413,145.0,35.0,0.0,69.0
22414,144.0,36.0,0.0,69.0
22415,143.0,37.0,0.0,70.0
22419,143.0,38.0,0.0,65.0
22420,142.0,35.0,0.0,69.0
22424,141.0,34.0,0.0,71.0
22426,141.0,35.0,0.0,68.0
22428,142.0,36.0,0.0,69.0
22429,143.0,35.0,0.0,67.0
22430,148.0,39.0,0.0,71.0
22433,153.0,42.0,0.0,67.0
22437,142.0,35.0,0.0,69.0
22443,140.0,34.0,0.0,70.0
22444,145.0,33.0,0.0,71.0
22447,146.0,38.0,0.0,70.0
22449,147.0,41.0,0.0,70.0
22451,148.0,39.0,0.0,68.0
22452,144.0,37.0,0.0,69.0
22453,139.0,34.0,0.0,73.0
22455,141.0,32.0,0.0,72.0
22459,152.0,41.0,0.0,69.0
22460,143.0,36.0,0.0,69.0
22463,143.0,36.0,0.0,67.0
22464,144.0,34.0,0.0,69.0
22468,140.0,32.0,0.0,73.0
22469,140.0,31.0,0.0,69.0
22470,144.0,36.0,0.0,66.0
22471,142.0,35.0,0.0,69.0
22472,141.0,32.0,0.0,72.0
22481,142.0,33.0,0.0,69.0
22482,144.0,36.0,0.0,70.0
22484,144.0,37.0,0.0,67.0
22485,144.0,36.0,0.0,67.0
22486,139.0,30.0,0.0,73.0
22488,139.0,31.0,0.0,74.0
22493,142.0,36.0,0.0,69.0
22494,145.0,38.0,0.0,66.0
22496,140.0,34.0,0.0,70.0
22504,142.0,33.0,0.0,69.0
22505,142.0,35.0,0.0,67.0
22506,143.0,33.0,0.0,72.0
22510,144.0,37.0,0.0,69.0
22512,148.0,38.0,0.0,68.0
22514,144.0,37.0,0.0,66.0
22515,146.0,40.0,0.0,66.0
22516,143.0,35.0,0.0,68.0
22518,137.0,32.0,0.0,74.0
22524,144.0,36.0,0.0,69.0
22526,140.0,33.0,0.0,69.0
22527,142.0,34.0,0.0,69.0
22529,142.0,35.0,0.0,68.0
22532,141.0,35.0,0.0,71.0
22535,143.0,37.0,0.0,66.0
22536,145.0,39.0,0.0,65.0
22537,140.0,34.0,0.0,70.0
22538,146.0,38.0,0.0,68.0
22539,142.0,34.0,0.0,69.0
22541,153.0,43.0,0.0,69.0
22546,147.0,34.0,0.0,71.0
22550,141.0,33.0,0.0,70.0
22552,149.0,40.0,0.0,64.0
22554,146.0,38.0,0.0,68.0
22555,146.0,36.0,0.0,67.0
22557,148.0,36.0,0.0,65.0
22559,145.0,36.0,0.0,67.0
22561,147.0,39.0,0.0,69.0
22562,142.0,36.0,0.0,70.0
22563,131.0,21.0,0.0,93.0
22564,146.0,34.0,0.0,71.0
22565,145.0,36.0,0.0,68.0
22568,145.0,38.0,0.0,65.0
22569,143.0,33.0,0.0,72.0
22571,145.0,36.0,0.0,66.0
22576,142.0,33.0,0.0,68.0
22578,146.0,38.0,0.0,65.0
22579,151.0,42.0,0.0,64.0
22581,142.0,34.0,0.0,67.0
22582,142.0,36.0,0.0,68.0
22583,142.0,35.0,0.0,70.0
22587,145.0,37.0,0.0,72.0
22591,150.0,39.0,0.0,69.0
22592,142.0,36.0,0.0,70.0
22595,142.0,36.0,0.0,69.0
22596,141.0,34.0,0.0,72.0
22599,142.0,34.0,0.0,69.0
22605,145.0,35.0,0.0,71.0
22606,146.0,37.0,0.0,69.0
22610,144.0,35.0,0.0,68.0
22611,142.0,36.0,0.0,69.0
22614,142.0,33.0,0.0,68.0
22617,144.0,34.0,0.0,68.0
22619,138.0,32.0,0.0,71.0
22620,142.0,36.0,0.0,68.0
22622,140.0,32.0,0.0,68.0
22625,142.0,36.0,0.0,68.0
22626,141.0,35.0,0.0,70.0
22628,142.0,35.0,0.0,70.0
22630,144.0,38.0,0.0,68.0
22631,146.0,36.0,0.0,70.0
22632,144.0,36.0,0.0,69.0
22634,140.0,34.0,0.0,71.0
22635,142.0,37.0,0.0,69.0
22638,143.0,36.0,0.0,69.0
22640,142.0,37.0,0.0,69.0
22642,146.0,38.0,0.0,70.0
22643,144.0,36.0,0.0,68.0
22645,146.0,38.0,0.0,69.0
22646,145.0,34.0,0.0,72.0
22650,145.0,39.0,0.0,69.0
22651,142.0,32.0,0.0,69.0
22652,144.0,36.0,0.0,70.0
22653,141.0,33.0,0.0,71.0
22655,146.0,38.0,0.0,68.0
22660,144.0,36.0,0.0,70.0
22661,146.0,38.0,0.0,67.0
22662,142.0,34.0,0.0,68.0
22663,140.0,34.0,0.0,70.0
22664,143.0,36.0,0.0,67.0
22665,140.0,35.0,0.0,69.0
22666,147.0,39.0,0.0,66.0
22667,142.0,33.0,0.0,69.0
22668,140.0,33.0,0.0,72.0
22670,143.0,34.0,0.0,72.0
22674,142.0,36.0,0.0,67.0
22680,143.0,36.0,0.0,66.0
22685,146.0,37.0,0.0,67.0
22687,143.0,33.0,0.0,73.0
22688,142.0,36.0,0.0,68.0
22689,144.0,37.0,0.0,67.0
22691,141.0,32.0,0.0,71.0
22692,153.0,43.0,0.0,64.0
22693,147.0,35.0,0.0,73.0
22694,141.0,35.0,0.0,69.0
22695,143.0,37.0,0.0,67.0
22696,142.0,36.0,0.0,69.0
22700,143.0,35.0,0.0,67.0
22703,141.0,37.0,0.0,68.0
22704,145.0,36.0,0.0,71.0
22705,145.0,36.0,0.0,72.0
22706,145.0,40.0,0.0,68.0
22710,144.0,36.0,0.0,68.0
22711,142.0,37.0,0.0,68.0
22712,140.0,35.0,0.0,72.0
22714,144.0,38.0,0.0,68.0
22715,142.0,35.0,0.0,70.0
22721,144.0,38.0,0.0,68.0
22722,147.0,41.0,0.0,69.0
22723,147.0,36.0,0.0,69.0
22725,149.0,42.0,0.0,69.0
22727,146.0,36.0,0.0,68.0
22728,139.0,32.0,0.0,74.0
22731,143.0,35.0,0.0,71.0
22733,144.0,36.0,0.0,67.0
22734,142.0,33.0,0.0,70.0
22735,142.0,35.0,0.0,67.0
22736,144.0,35.0,0.0,71.0
22737,145.0,35.0,0.0,70.0
22738,144.0,37.0,0.0,69.0
22739,144.0,36.0,0.0,71.0
22742,145.0,38.0,0.0,66.0
22743,148.0,37.0,0.0,69.0
22745,140.0,34.0,0.0,72.0
22751,140.0,36.0,0.0,70.0
22752,141.0,35.0,0.0,69.0
22753,154.0,43.0,0.0,71.0
22755,152.0,42.0,0.0,69.0
22756,145.0,40.0,0.0,67.0
22760,144.0,36.0,0.0,69.0
22761,145.0,38.0,0.0,67.0
22766,145.0,38.0,0.0,65.0
22768,144.0,37.0,0.0,69.0
22769,141.0,34.0,0.0,71.0
22770,149.0,41.0,0.0,69.0
22771,142.0,36.0,0.0,67.0
22773,144.0,37.0,0.0,69.0
22775,145.0,38.0,0.0,64.0
22777,144.0,36.0,0.0,69.0
22779,140.0,35.0,0.0,70.0
22783,142.0,36.0,0.0,69.0
22784,144.0,36.0,0.0,70.0
22785,140.0,34.0,0.0,70.0
22786,151.0,40.0,0.0,72.0
22787,146.0,38.0,0.0,69.0
22790,145.0,37.0,0.0,64.0
22793,142.0,34.0,0.0,68.0
22794,144.0,37.0,0.0,68.0
22796,140.0,34.0,0.0,70.0
22798,142.0,33.0,0.0,66.0
22800,142.0,35.0,0.0,66.0
22803,150.0,40.0,0.0,69.0
22809,140.0,34.0,0.0,69.0
22810,146.0,38.0,0.0,68.0
22811,150.0,40.0,0.0,67.0
22812,142.0,33.0,0.0,68.0
22813,142.0,34.0,0.0,67.0
22816,142.0,33.0,0.0,70.0
22820,145.0,37.0,0.0,67.0
22821,141.0,34.0,0.0,71.0
22822,142.0,36.0,0.0,68.0
22824,142.0,35.0,0.0,69.0
22825,142.0,35.0,0.0,69.0
22829,139.0,34.0,0.0,73.0
22831,146.0,38.0,0.0,70.0
22834,144.0,34.0,0.0,71.0
22835,142.0,36.0,0.0,70.0
22836,142.0,36.0,0.0,68.0
22843,142.0,36.0,0.0,68.0
22844,142.0,36.0,0.0,69.0
22846,140.0,34.0,0.0,71.0
22847,141.0,32.0,0.0,73.0
22848,145.0,37.0,0.0,65.0
22849,146.0,37.0,0.0,70.0
22851,144.0,36.0,0.0,68.0
22852,142.0,34.0,0.0,69.0
22853,147.0,40.0,0.0,68.0
22859,141.0,34.0,0.0,69.0
22860,142.0,36.0,0.0,67.0
22862,144.0,37.0,0.0,68.0
22864,146.0,36.0,0.0,69.0
22865,148.0,37.0,0.0,70.0
22866,142.0,36.0,0.0,70.0
22867,140.0,32.0,0.0,71.0
22870,146.0,38.0,0.0,64.0
22871,144.0,35.0,0.0,70.0
22872,144.0,38.0,0.0,69.0
22873,139.0,35.0,0.0,74.0
22874,142.0,34.0,0.0,69.0
22875,141.0,34.0,0.0,70.0
22877,146.0,37.0,0.0,67.0
22879,146.0,39.0,0.0,68.0
22880,142.0,37.0,0.0,69.0
22881,149.0,41.0,0.0,63.0
22882,142.0,34.0,0.0,69.0
22884,145.0,34.0,0.0,66.0
22885,142.0,36.0,0.0,67.0
22886,140.0,35.0,0.0,69.0
22888,140.0,36.0,0.0,69.0
22889,145.0,35.0,0.0,68.0
22890,142.0,35.0,0.0,69.0
22891,143.0,38.0,0.0,71.0
22892,141.0,36.0,0.0,71.0
22893,142.0,36.0,0.0,69.0
22894,145.0,37.0,0.0,66.0
22896,142.0,34.0,0.0,70.0
22897,144.0,36.0,0.0,70.0
22900,143.0,37.0,0.0,67.0
22901,142.0,33.0,0.0,67.0
22903,142.0,36.0,0.0,70.0
22906,153.0,43.0,0.0,66.0
22908,146.0,39.0,0.0,67.0
22910,140.0,35.0,0.0,72.0
22911,141.0,37.0,0.0,71.0
22913,144.0,36.0,0.0,68.0
22915,144.0,37.0,0.0,67.0
22917,146.0,35.0,0.0,71.0
22918,143.0,34.0,0.0,71.0
22920,140.0,35.0,0.0,70.0
22923,141.0,37.0,0.0,67.0
22924,139.0,33.0,0.0,73.0
22925,148.0,39.0,0.0,67.0
22926,154.0,45.0,0.0,62.0
22927,148.0,39.0,0.0,69.0
22928,143.0,34.0,0.0,67.0
22930,142.0,34.0,0.0,68.0
22936,144.0,37.0,0.0,70.0
22937,147.0,37.0,0.0,70.0
22940,143.0,36.0,0.0,67.0
22941,140.0,35.0,0.0,70.0
22945,142.0,36.0,0.0,67.0
22946,142.0,37.0,0.0,66.0
22948,146.0,36.0,0.0,71.0
22949,142.0,35.0,0.0,70.0
22950,140.0,34.0,0.0,69.0
22951,142.0,35.0,0.0,67.0
22952,144.0,36.0,0.0,69.0
22953,144.0,38.0,0.0,68.0
22956,142.0,37.0,0.0,68.0
22958,145.0,36.0,0.0,71.0
22960,144.0,35.0,0.0,67.0
22965,140.0,34.0,0.0,74.0
22967,144.0,36.0,0.0,69.0
22968,147.0,38.0,0.0,71.0
22969,143.0,34.0,0.0,70.0
22973,144.0,35.0,0.0,67.0
22974,142.0,35.0,0.0,67.0
22975,142.0,33.0,0.0,68.0
22977,142.0,36.0,0.0,68.0
22978,142.0,35.0,0.0,67.0
22979,139.0,34.0,0.0,73.0
22980,141.0,33.0,0.0,74.0
22981,147.0,42.0,0.0,69.0
22982,144.0,35.0,0.0,70.0
22983,141.0,34.0,0.0,71.0
22987,142.0,35.0,0.0,69.0
22991,146.0,36.0,0.0,68.0
22995,140.0,35.0,0.0,74.0
22996,142.0,35.0,0.0,68.0
22998,139.0,31.0,0.0,70.0
22999,146.0,38.0,0.0,68.0
23000,142.0,35.0,0.0,68.0
23002,141.0,34.0,0.0,71.0
23003,146.0,37.0,0.0,68.0
23004,145.0,34.0,0.0,71.0
23005,148.0,39.0,0.0,64.0
23006,143.0,36.0,0.0,69.0
23007,149.0,39.0,0.0,65.0
23009,142.0,35.0,0.0,69.0
23010,139.0,33.0,0.0,73.0
23012,142.0,34.0,0.0,68.0
23013,142.0,34.0,0.0,68.0
23014,147.0,38.0,0.0,69.0
23016,140.0,33.0,0.0,70.0
23017,144.0,34.0,0.0,67.0
23019,148.0,39.0,0.0,69.0
23021,141.0,33.0,0.0,72.0
23022,147.0,40.0,0.0,66.0
23024,141.0,37.0,0.0,68.0
23026,142.0,35.0,0.0,69.0
23028,141.0,32.0,0.0,71.0
23030,141.0,35.0,0.0,69.0
23031,144.0,36.0,0.0,68.0
23035,141.0,37.0,0.0,67.0
23038,140.0,34.0,0.0,70.0
23039,140.0,33.0,0.0,69.0
23040,144.0,35.0,0.0,70.0
23042,144.0,36.0,0.0,68.0
23043,144.0,35.0,0.0,69.0
23048,142.0,33.0,0.0,69.0
23051,146.0,40.0,0.0,66.0
23052,142.0,34.0,0.0,69.0
23056,146.0,37.0,0.0,69.0
23059,140.0,35.0,0.0,71.0
23061,142.0,36.0,0.0,68.0
23063,141.0,35.0,0.0,69.0
23064,140.0,31.0,0.0,71.0
23065,140.0,34.0,0.0,71.0
23066,144.0,38.0,0.0,69.0
23068,143.0,38.0,0.0,66.0
23072,144.0,33.0,0.0,69.0
23073,142.0,35.0,0.0,68.0
23074,143.0,37.0,0.0,67.0
23077,146.0,38.0,0.0,62.0
23078,142.0,34.0,0.0,69.0
23079,150.0,40.0,0.0,67.0
23080,143.0,34.0,0.0,71.0
23081,145.0,37.0,0.0,65.0
23083,148.0,39.0,0.0,70.0
23084,144.0,37.0,0.0,69.0
23088,149.0,39.0,0.0,68.0
23090,144.0,37.0,0.0,68.0
23092,145.0,36.0,0.0,72.0
23093,140.0,35.0,0.0,70.0
23095,143.0,35.0,0.0,71.0
23097,143.0,36.0,0.0,63.0
23098,144.0,37.0,0.0,69.0
23099,144.0,37.0,0.0,71.0
23101,142.0,36.0,0.0,66.0
23103,149.0,39.0,0.0,67.0
23104,145.0,40.0,0.0,66.0
23106,142.0,36.0,0.0,69.0
23107,150.0,43.0,0.0,69.0
23110,145.0,37.0,0.0,67.0
23111,139.0,34.0,0.0,73.0
23112,141.0,36.0,0.0,70.0
23113,144.0,37.0,0.0,66.0
23116,144.0,37.0,0.0,69.0
23118,145.0,39.0,0.0,66.0
23120,148.0,38.0,0.0,65.0
23121,142.0,35.0,0.0,67.0
23123,146.0,39.0,0.0,67.0
23125,142.0,36.0,0.0,67.0
23126,146.0,39.0,0.0,68.0
23127,142.0,34.0,0.0,69.0
23128,142.0,32.0,0.0,67.0
23132,144.0,39.0,0.0,72.0
23133,143.0,34.0,0.0,68.0
23135,134.0,31.0,0.0,70.0
23136,151.0,38.0,0.0,71.0
23137,142.0,35.0,0.0,70.0
23139,140.0,35.0,0.0,70.0
23140,140.0,35.0,0.0,71.0
23142,145.0,38.0,0.0,67.0
23143,141.0,34.0,0.0,72.0
23144,148.0,38.0,0.0,70.0
23145,141.0,35.0,0.0,70.0
23146,142.0,36.0,0.0,67.0
23147,148.0,37.0,0.0,68.0
23149,144.0,38.0,0.0,63.0
23150,144.0,35.0,0.0,69.0
23152,142.0,34.0,0.0,68.0
23153,144.0,35.0,0.0,68.0
23154,149.0,40.0,0.0,68.0
23155,146.0,37.0,0.0,69.0
23156,146.0,39.0,0.0,71.0
23157,140.0,34.0,0.0,70.0
23158,135.0,24.0,0.0,95.0
23160,147.0,38.0,0.0,67.0
23162,142.0,37.0,0.0,69.0
23164,141.0,33.0,0.0,71.0
23166,144.0,35.0,0.0,67.0
23167,145.0,38.0,0.0,64.0
23170,146.0,38.0,0.0,69.0
23177,140.0,32.0,0.0,70.0
23179,143.0,38.0,0.0,66.0
23180,143.0,38.0,0.0,66.0
23181,146.0,39.0,0.0,69.0
23182,143.0,33.0,0.0,68.0
23185,140.0,33.0,0.0,71.0
23186,143.0,36.0,0.0,71.0
23188,144.0,36.0,0.0,71.0
23189,146.0,37.0,0.0,68.0
23190,142.0,33.0,0.0,69.0
23192,146.0,39.0,0.0,68.0
23193,140.0,36.0,0.0,72.0
23195,146.0,37.0,0.0,68.0
23197,143.0,35.0,0.0,71.0
23198,140.0,33.0,0.0,72.0
23200,144.0,37.0,0.0,69.0
23201,140.0,34.0,0.0,69.0
23203,149.0,39.0,0.0,66.0
23204,146.0,38.0,0.0,69.0
23205,140.0,33.0,0.0,71.0
23207,145.0,34.0,0.0,72.0
23210,144.0,38.0,0.0,66.0
23211,147.0,39.0,0.0,67.0
23212,144.0,36.0,0.0,70.0
23217,146.0,35.0,0.0,67.0
23218,151.0,44.0,0.0,69.0
23219,150.0,40.0,0.0,67.0
23220,144.0,37.0,0.0,67.0
23222,140.0,35.0,0.0,70.0
23229,147.0,36.0,0.0,71.0
23231,143.0,35.0,0.0,72.0
23232,140.0,35.0,0.0,69.0
23234,140.0,36.0,0.0,69.0
23235,142.0,37.0,0.0,68.0
23236,140.0,34.0,0.0,72.0
23238,146.0,38.0,0.0,69.0
23239,142.0,35.0,0.0,69.0
23240,140.0,35.0,0.0,71.0
23241,144.0,35.0,0.0,72.0
23242,144.0,36.0,0.0,69.0
23243,144.0,36.0,0.0,67.0
23244,140.0,34.0,0.0,71.0
23245,142.0,37.0,0.0,68.0
23247,142.0,37.0,0.0,67.0
23248,140.0,33.0,0.0,71.0
23251,144.0,37.0,0.0,67.0
23258,139.0,32.0,0.0,74.0
23259,142.0,36.0,0.0,68.0
23260,140.0,34.0,0.0,72.0
23264,143.0,37.0,0.0,69.0
23267,144.0,35.0,0.0,70.0
23272,144.0,35.0,0.0,69.0
23273,141.0,31.0,0.0,72.0
23274,142.0,36.0,0.0,69.0
23278,152.0,45.0,0.0,69.0
23284,152.0,39.0,0.0,70.0
23285,143.0,33.0,0.0,74.0
23291,146.0,38.0,0.0,67.0
23292,138.0,32.0,0.0,75.0
23295,142.0,36.0,0.0,69.0
23298,141.0,35.0,0.0,69.0
23303,142.0,36.0,0.0,69.0
23305,143.0,36.0,0.0,71.0
23306,154.0,42.0,0.0,69.0
23308,140.0,36.0,0.0,70.0
23312,142.0,35.0,0.0,69.0
23315,140.0,35.0,0.0,70.0
23316,146.0,37.0,0.0,69.0
23317,140.0,35.0,0.0,70.0
23318,142.0,35.0,0.0,68.0
23319,142.0,35.0,0.0,68.0
23320,147.0,37.0,0.0,69.0
23325,143.0,34.0,0.0,67.0
23326,147.0,40.0,0.0,68.0
23327,144.0,39.0,0.0,71.0
23331,141.0,37.0,0.0,67.0
23333,140.0,35.0,0.0,71.0
23334,142.0,34.0,0.0,70.0
23335,142.0,35.0,0.0,69.0
23336,142.0,35.0,0.0,66.0
23337,148.0,38.0,0.0,69.0
23338,140.0,35.0,0.0,70.0
23340,144.0,38.0,0.0,66.0
23341,142.0,35.0,0.0,68.0
23342,145.0,38.0,0.0,66.0
23343,144.0,36.0,0.0,69.0
23348,142.0,36.0,0.0,70.0
23349,147.0,38.0,0.0,65.0
23354,144.0,37.0,0.0,70.0
23355,140.0,35.0,0.0,70.0
23358,139.0,34.0,0.0,73.0
23361,149.0,40.0,0.0,69.0
23362,144.0,36.0,0.0,69.0
23364,141.0,32.0,0.0,71.0
23365,151.0,41.0,0.0,70.0
23366,140.0,33.0,0.0,71.0
23368,144.0,37.0,0.0,66.0
23371,148.0,39.0,0.0,66.0
23374,144.0,37.0,0.0,69.0
23376,150.0,41.0,0.0,69.0
23377,142.0,35.0,0.0,69.0
23378,139.0,32.0,0.0,73.0
23379,143.0,37.0,0.0,65.0
23380,144.0,40.0,0.0,70.0
23381,140.0,35.0,0.0,71.0
23383,143.0,37.0,0.0,66.0
23384,140.0,34.0,0.0,70.0
23385,140.0,35.0,0.0,71.0
23386,140.0,36.0,0.0,71.0
23389,139.0,33.0,0.0,74.0
23391,141.0,32.0,0.0,71.0
23395,141.0,31.0,0.0,74.0
23397,144.0,36.0,0.0,68.0
23398,142.0,35.0,0.0,69.0
23399,144.0,37.0,0.0,69.0
23402,144.0,36.0,0.0,69.0
23403,145.0,34.0,0.0,71.0
23405,143.0,38.0,0.0,65.0
23406,141.0,34.0,0.0,71.0
23407,146.0,39.0,0.0,69.0
23408,144.0,36.0,0.0,68.0
23410,144.0,37.0,0.0,69.0
23411,145.0,36.0,0.0,71.0
23412,139.0,33.0,0.0,73.0
23413,144.0,34.0,0.0,69.0
23415,145.0,38.0,0.0,70.0
23416,147.0,41.0,0.0,69.0
23420,146.0,36.0,0.0,70.0
23425,144.0,35.0,0.0,64.0
23426,140.0,35.0,0.0,69.0
23432,143.0,36.0,0.0,69.0
23433,150.0,41.0,0.0,70.0
23434,142.0,35.0,0.0,68.0
23435,146.0,40.0,0.0,67.0
23436,142.0,35.0,0.0,69.0
23437,142.0,35.0,0.0,69.0
23438,147.0,39.0,0.0,68.0
23440,140.0,36.0,0.0,69.0
23442,142.0,36.0,0.0,69.0
23446,142.0,35.0,0.0,67.0
23447,142.0,33.0,0.0,68.0
23450,149.0,41.0,0.0,68.0
23451,139.0,34.0,0.0,74.0
23454,142.0,34.0,0.0,66.0
23455,140.0,36.0,0.0,72.0
23456,142.0,35.0,0.0,69.0
23457,144.0,35.0,0.0,68.0
23458,140.0,32.0,0.0,72.0
23460,149.0,41.0,0.0,70.0
23462,146.0,38.0,0.0,69.0
23463,142.0,35.0,0.0,69.0
23464,144.0,38.0,0.0,63.0
23466,144.0,37.0,0.0,66.0
23472,144.0,36.0,0.0,69.0
23473,141.0,34.0,0.0,68.0
23474,141.0,29.0,0.0,72.0
23476,148.0,41.0,0.0,69.0
23479,142.0,36.0,0.0,67.0
23486,144.0,35.0,0.0,68.0
23487,141.0,33.0,0.0,71.0
23488,141.0,34.0,0.0,69.0
23490,147.0,37.0,0.0,69.0
23491,141.0,32.0,0.0,71.0
23495,142.0,34.0,0.0,70.0
23496,141.0,35.0,0.0,71.0
23497,142.0,33.0,0.0,73.0
23499,142.0,35.0,0.0,68.0
23500,144.0,37.0,0.0,69.0
23502,140.0,34.0,0.0,71.0
23503,140.0,32.0,0.0,71.0
23506,142.0,36.0,0.0,68.0
23508,140.0,33.0,0.0,71.0
23509,151.0,42.0,0.0,71.0
23513,142.0,35.0,0.0,66.0
23514,152.0,43.0,0.0,67.0
23515,138.0,32.0,0.0,69.0
23516,145.0,39.0,0.0,67.0
23520,143.0,36.0,0.0,71.0
23522,140.0,34.0,0.0,70.0
23523,142.0,32.0,0.0,69.0
23525,140.0,32.0,0.0,70.0
23527,140.0,32.0,0.0,69.0
23529,142.0,34.0,0.0,68.0
23530,148.0,36.0,0.0,70.0
23531,146.0,37.0,0.0,68.0
23534,142.0,35.0,0.0,70.0
23536,144.0,35.0,0.0,73.0
23537,146.0,37.0,0.0,67.0
23538,141.0,33.0,0.0,71.0
23539,142.0,33.0,0.0,67.0
23540,141.0,34.0,0.0,68.0
23541,145.0,38.0,0.0,69.0
23547,141.0,32.0,0.0,70.0
23548,147.0,38.0,0.0,67.0
23550,142.0,35.0,0.0,70.0
23551,145.0,36.0,0.0,68.0
23554,142.0,35.0,0.0,69.0
23555,142.0,33.0,0.0,68.0
23556,146.0,37.0,0.0,68.0
23559,146.0,37.0,0.0,68.0
23560,144.0,36.0,0.0,70.0
23561,142.0,34.0,0.0,69.0
23563,148.0,39.0,0.0,69.0
23564,139.0,32.0,0.0,74.0
23566,144.0,37.0,0.0,68.0
23569,143.0,36.0,0.0,71.0
23570,141.0,35.0,0.0,71.0
23571,141.0,35.0,0.0,71.0
23572,144.0,36.0,0.0,67.0
23573,148.0,38.0,0.0,67.0
23576,144.0,36.0,0.0,67.0
23577,140.0,34.0,0.0,70.0
23578,146.0,37.0,0.0,68.0
23579,148.0,42.0,0.0,67.0
23580,144.0,37.0,0.0,70.0
23583,144.0,36.0,0.0,69.0
23586,143.0,35.0,0.0,67.0
23589,147.0,35.0,0.0,70.0
23590,142.0,36.0,0.0,66.0
23592,145.0,40.0,0.0,69.0
23595,142.0,36.0,0.0,69.0
23596,142.0,34.0,0.0,71.0
23598,143.0,35.0,0.0,69.0
23599,152.0,41.0,0.0,69.0
23600,147.0,38.0,0.0,71.0
23602,145.0,38.0,0.0,66.0
23605,144.0,35.0,0.0,69.0
23606,141.0,34.0,0.0,72.0
23607,142.0,35.0,0.0,67.0
23608,147.0,41.0,0.0,65.0
23610,150.0,42.0,0.0,63.0
23611,144.0,36.0,0.0,69.0
23612,140.0,33.0,0.0,70.0
23613,140.0,35.0,0.0,71.0
23614,149.0,37.0,0.0,72.0
23621,148.0,39.0,0.0,69.0
23624,145.0,36.0,0.0,70.0
23627,145.0,38.0,0.0,67.0
23629,149.0,40.0,0.0,63.0
23633,143.0,35.0,0.0,74.0
23635,142.0,34.0,0.0,74.0
23636,140.0,35.0,0.0,72.0
23637,144.0,36.0,0.0,69.0
23638,142.0,36.0,0.0,69.0
23639,145.0,36.0,0.0,69.0
23640,142.0,34.0,0.0,69.0
23642,144.0,37.0,0.0,65.0
23644,144.0,37.0,0.0,69.0
23645,142.0,35.0,0.0,68.0
23647,141.0,33.0,0.0,72.0
23648,140.0,33.0,0.0,71.0
23649,143.0,36.0,0.0,71.0
23651,140.0,35.0,0.0,70.0
23652,141.0,34.0,0.0,72.0
23653,140.0,35.0,0.0,70.0
23657,149.0,40.0,0.0,67.0
23664,140.0,33.0,0.0,70.0
23666,139.0,34.0,0.0,73.0
23669,146.0,38.0,0.0,71.0
23671,142.0,35.0,0.0,72.0
23672,140.0,34.0,0.0,73.0
23673,142.0,36.0,0.0,68.0
23676,149.0,40.0,0.0,60.0
23677,149.0,42.0,0.0,64.0
23681,142.0,34.0,0.0,68.0
23682,144.0,34.0,0.0,71.0
23683,140.0,35.0,0.0,71.0
23684,140.0,36.0,0.0,68.0
23686,140.0,36.0,0.0,70.0
23687,142.0,36.0,0.0,68.0
23688,148.0,43.0,0.0,57.0
